编号	纳税人识别号,纳税人名称,信用级别,评价年度,税务机关
1,9123100009037649XF,牡丹江景丰电力设备有限公司,2018,牡丹江市西安区税务局火炬税务所
1,91231000098455395W,牡丹江市双丰牧业有限公司,2018,牡丹江市西安区税务局先锋税务所
1,91231000130208600C,大商股份牡丹江百货大楼有限公司,2018,牡丹江市东安区税务局七星税务所
1,912310001302110251,牡丹江市链条厂,2018,牡丹江市西安区税务局第二税务分局
1,9123100013022116XW,黑龙江省烟草公司牡丹江市公司,2018,牡丹江市镜泊湖风景区税务局税源管理一科
1,912310001302377002,牡丹江光明水力发电有限责任公司,2018,牡丹江市阳明区税务局桦林税务所
1,912310007028534389,牡丹江东大集团股份有限公司,2018,牡丹江经济开发区税务局税源管理一股
1,91230900786025030P,大商股份七台河新玛特购物广场有限公司,2018,国家税务总局七台河市桃山区税务局城区税务所
1,9123090083006517X6,七台河市天宝报废汽车回收拆解有限责任公司,2018,国家税务总局七台河市桃山区税务局税源管理二股
1,9123092183016563XE,中国银行股份有限公司勃利支行,2018,国家税务总局勃利县税务局第二税务分局
1,912310000528587464,牡丹江大地环保科技有限公司,2018,牡丹江市阳明区税务局铁岭税务所
1,91231000057428200E,牡丹江市智远医疗器械有限公司,2018,牡丹江市爱民区税务局向阳税务所
1,912310000617527677,牡丹江融汇商贸有限公司,2018,牡丹江市西安区税务局火炬税务所
1,91231000061792582D,牡丹江市福旺佳商贸有限公司,2018,牡丹江市东安区税务局五星税务所
1,91231000066081587T,牡丹江和盛源商贸有限公司,2018,牡丹江市东安区税务局新安税务所
1,91231000069185779D,牡丹江市金达源食品有限公司,2018,牡丹江市阳明区税务局铁岭税务所
1,91231000073315679K,牡丹江五洲国际商贸博览城有限公司,2018,牡丹江经济开发区税务局税源管理一股
1,91230900574204408D,哈尔滨银行股份有限公司七台河分行,2018,国家税务总局七台河市桃山区税务局城区税务所
1,91230900669019096Q,七台河监狱煤矿有限责任公司,2018,国家税务总局七台河市桃山区税务局城区税务所
1,912309006690303160,七台河天正机电设备有限公司,2018,国家税务总局七台河市新兴区税务局第二分局
1,912309006952447487,七台河北方水泥有限公司,2018,国家税务总局七台河市茄子河区税务局税源管理一股
1,912309007027513511,七台河市三江家电有限责任公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,91230900762749202P,七台河市吉伟煤焦有限公司,2018,国家税务总局七台河市茄子河区税务局税源管理一股
1,91230900769210525A,七台河巨能成套电器设备有限责任公司,2018,国家税务总局七台河市桃山区税务局税源管理一股
1,91233005132066087G,国网黑龙江省北安垦区逊克供电局有限公司,2018,国家税务总局逊克县税务局第二税务分局
1,91233005739678346F,国网黑龙江省北安垦区红色边疆供电局有限公司,2018,国家税务总局黑河市爱辉区税务局西岗子税务所
1,91233005744435533R,中油黑龙江农垦石油有限公司北安分公司,2018,国家税务总局北安市税务局赵光税务分局
1,91230900090374232X,七台河市宏昌工贸有限责任公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,91230900130053522E,大唐七台河发电有限责任公司,2018,国家税务总局七台河市茄子河区税务局税源管理一股
1,91230900308558430N,黑龙江航天信息有限公司七台河分公司,2018,国家税务总局七台河市桃山区税务局税源管理一股
1,91230900333310023H,七台河市聚兴经贸有限公司,2018,国家税务总局七台河市桃山区税务局税源管理二股
1,91230900551328774H,七台河大地商品混凝土有限责任公司,2018,国家税务总局七台河市桃山区税务局税源管理二股
1,91233003790534487M,黑龙江省八五一〇农场,2018,国家税务总局鸡东县税务局东海税务分局
1,91233004061783125U,黑龙江省九三农垦君威农机销售有限责任公司,2018,国家税务总局黑龙江省农垦九三税务局税源管理科
1,912330046848687074,黑龙江省九三农垦新华光家电有限责任公司,2018,国家税务总局黑龙江省农垦九三税务局税源管理科
1,912330051316663717,黑龙江省农垦北安宾馆,2018,国家税务总局北安市税务局北岗税务分局
1,912330051320645757,国网黑龙江省北安垦区红星供电局有限公司,2018,国家税务总局北安市税务局赵光税务分局
1,912308336690215400,抚远龙源风力发电有限公司,2018,国家税务总局抚远市税务局城区税务分局
1,91230833MA18YN1273,黑龙江抚远农村商业银行股份有限公司,2018,国家税务总局抚远市税务局城区税务分局
1,912308813086692618,同江市江都粮库有限责任公司,2018,国家税务总局同江市税务局同江税务分局
1,912308815742015222,中龙佳业建设工程有限公司,2018,国家税务总局同江市税务局城区税务分局
1,91230881692607953P,同江市经鹏农业机械销售有限公司,2018,国家税务总局同江市税务局同江税务分局
1,91230881772623830G,同江铁路有限责任公司,2018,同江市税务局税源管理股
1,91230882052870729N,黑龙江富龙风能科技开发有限责任公司,2018,国家税务总局富锦市税务局头林税务分局
1,91230882725316571K,黑龙江中宇富锦风力发电有限公司,2018,国家税务总局富锦市税务局锦山税务分局
1,91230900073337499A,七台河市三阳商贸有限公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,912309000733461924,七台河市奥美农产品经销有限公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,9123082276600163XR,桦南聚源清真食品有限公司,2018,国家税务总局桦南县税务局柳毛河税务分局
1,91230822MA1B6YYQ3U,桦南森工供电有限责任公司,2018,国家税务总局桦南县税务局柳毛河税务分局
1,91230826129931949C,桦川县新华书店有限公司,2018,国家税务总局桦川县税务局悦来税务分局
1,912308265561462919,黑龙江广播电视网络股份有限公司桦川分公司,2018,国家税务总局桦川县税务局悦来税务分局
1,91230826781945161U,桦川县盛丰农业生产资料有限公司,2018,国家税务总局桦川县税务局悦来税务分局
1,91230828660243753R,汤原县香兰农场兰兴服装来料加工有限公司,2018,国家税务总局汤原县税务局香兰税务分局
1,91230828744441116K,黑龙江省丰兴米业有限公司,2018,国家税务总局汤原县税务局吉祥税务所
1,912308330777594021,抚远市宏路进出口有限责任公司,2018,国家税务总局抚远市税务局城区税务分局
1,91233003692616059L,黑龙江农垦金谷生物质发电有限公司,2018,国家税务总局虎林市税务局迎春税务分局
1,912330037418418784,黑龙江福康生物科技股份有限公司,2018,国家税务总局密山市税务局第二税务分局
1,91233000755312715H,黑龙江宏润石油化工销售有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,9123300076603604X4,黑龙江省九州方圆建筑规划设计有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91233001598241414D,黑龙江省宝泉岭农垦振兴白云石矿厂,2018,国家税务总局黑龙江省农垦共青税务局税源管理股
1,91233001684891720R,黑龙江省宝泉岭农垦青杨养殖有限责任公司,2018,国家税务总局黑龙江省农垦共青税务局税源管理股
1,91233001702716820H,黑龙江农垦全乳元乳业有限责任公司,2018,国家税务总局黑龙江省农垦共青税务局税源管理股
1,91233001790539034P,黑龙江省宝泉岭农垦天香养殖有限公司,2018,国家税务总局黑龙江省农垦共青税务局税源管理股
1,91233002322962392N,黑龙江省二九一农场自来水管理站,2018,国家税务总局集贤县税务局二九一税务分局
1,912330027289642166,中油黑龙江农垦石油有限公司欣诚加油站,2018,国家税务总局饶河县税务局饶河农场税务分局
1,91233002777870689R,黑龙江省红兴隆电业局局直供电局,2018,国家税务总局友谊县税务局红兴隆税务分局
1,91233003578685210L,黑龙江省牡丹江农垦宁安长青环保能源有限公司,2018,宁安市税务局第二税务分局
1,91233000245487275D,黑龙江省完达山乳业股份有限公司,2018,国家税务总局哈尔滨市香坊区税务局六顺税务所
1,9123300030856892XA,黑龙江东尚建筑工程有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,9123300066902520XK,黑龙江农垦安宏人力资源有限公司,2018,佳木斯市前进区税务局税源管理一股
1,91233000688895518D,黑龙江农垦益康建筑工程检测有限公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,91233000696810078T,黑龙江广川工程设计有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,912330007028491801,黑龙江建正会计师事务所有限责任公司,2018,国家税务总局哈尔滨经济技术开发区税务局第五税务所
1,91233000728947555H,黑龙江农垦通信有限公司,2018,国家税务总局佳木斯市向阳区税务局桥南税务分局
1,91233000733684841R,黑龙江岳华工程造价咨询有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91233000741828032P,正信伟业工程咨询管理有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,91233000744427998L,黑龙江省农垦天阳农机有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912312810903819506,黑龙江华帝盛峰经贸有限公司,2018,国家税务总局安达市税务局第二税务分局
1,912312813086754267,黑龙江浩运粮食加工有限公司,2018,国家税务总局安达市税务局第二税务分局
1,912312813333980379,黑龙江宏运运输有限公司,2018,国家税务总局安达市税务局第二税务分局
1,91231281565162971F,安达市安盛能源有限公司,2018,国家税务总局安达市税务局第二税务分局
1,91232723569871951Y,大兴安岭神州北极木业有限公司宜家分公司,2018,国家税务总局漠河市税务局第二税务分局
1,91232723677479869K,漠河五行健生物科技有限公司,2018,国家税务总局漠河市税务局第二税务分局
1,91232723692608796L,海通证券股份有限公司大兴安岭漠河振兴路证券营业部,2018,国家税务总局漠河市税务局第二税务分局
1,91232723755304651C,中国人寿保险股份有限公司大兴安岭分公司漠河县阿木尔营销服务部,2018,国家税务总局漠河市税务局劲涛税务分局
1,91232741MA18W0M78L,加格达奇区世一药店,2018,国家税务总局大兴安岭地区加格达奇区税务局第二税务分局
1,91233000126973940H,黑龙江省农垦建筑设计院,2018,国家税务总局哈尔滨市香坊区税务局第三税务所
1,912312241315743547,庆安县农村信用合作联社,2018,国家税务总局庆安县税务局第二税务分局
1,912312243521629195,肇州县世纪华辰超市连锁有限公司庆安大时代分公司,2018,国家税务总局庆安县税务局第二税务分局
1,912312247819137844,国能庆安生物发电有限公司,2018,国家税务总局庆安县税务局第二税务分局
1,91231224MA18W25R94,肇州县世纪华辰超市连锁有限公司庆安第二分公司,2018,国家税务总局庆安县税务局第二税务分局
1,91231225131592464D,明水县新华书店有限公司,2018,国家税务总局明水县税务局第二税务分局
1,91231225692641705B,明水长青环保能源有限公司,2018,国家税务总局明水县税务局第二税务分局
1,912312261316116028,绥棱县新华书店有限公司,2018,国家税务总局绥棱县税务局绥棱税务分局
